都道府県名,年,国籍,年間訪問者数,第1四半期,第2四半期,第3四半期,第4四半期
福岡県,2016,インドネシア,8450,1065,3733,1461,2191
福岡県,2016,インド,1167,296,214,657,0
福岡県,2016,英国,10552,2195,3666,875,3816
福岡県,2016,フランス,11115,1777,3748,2443,3147
福岡県,2016,ドイツ,9684,2156,2771,1946,2811
福岡県,2016,スペイン,1793,160,389,717,527
福岡県,2016,イタリア,2249,418,438,591,802
福岡県,2016,ロシア,1185,504,311,110,260
福岡県,2016,カナダ,9620,1595,1612,2541,3872
福岡県,2016,米国,44282,8117,13737,11427,11001
福岡県,2016,オーストラリア,10382,700,3731,3321,2630
福岡県,2017,韓国,1681142,458012,318166,389081,515883
福岡県,2017,中国,263954,64274,50506,72485,76689
福岡県,2017,台湾,331294,84454,91589,78077,77174
福岡県,2017,香港,213873,56118,49777,53656,54322
福岡県,2017,ベトナム,22036,9424,5718,2768,4126
福岡県,2017,タイ,61472,17484,20870,8099,15019
福岡県,2017,シンガポール,22021,3948,6988,1997,9088
福岡県,2017,マレーシア,2979,0,874,829,1276
福岡県,2017,フィリピン,26021,4935,7794,5082,8210
福岡県,2017,インドネシア,3696,472,1390,1150,684
福岡県,2017,インド,1255,160,910,0,185
福岡県,2017,英国,5404,1344,2063,969,1028
福岡県,2017,フランス,6974,2238,2686,1075,975
福岡県,2017,ドイツ,4888,1121,844,844,2079
福岡県,2017,スペイン,3566,155,868,1690,853
福岡県,2017,イタリア,2092,775,940,208,169
福岡県,2017,ロシア,1319,121,325,0,873
福岡県,2017,カナダ,5916,891,2567,901,1557
福岡県,2017,米国,53021,12147,13369,14479,13026
福岡県,2017,オーストラリア,13064,2192,3715,3523,3634
福岡県,2018,韓国,1901998,522749,468216,429673,481360
福岡県,2018,中国,296139,64753,69059,90323,72004
福岡県,2018,台湾,376706,85878,106795,100958,83075
福岡県,2018,香港,236355,56149,60380,59577,60249
福岡県,2018,ベトナム,21894,4231,5103,5506,7054
福岡県,2018,タイ,42560,9262,14401,4851,14046
福岡県,2018,シンガポール,18073,2605,5458,2379,7631
福岡県,2018,マレーシア,3126,309,879,680,1258
福岡県,2018,フィリピン,26556,5679,6813,5052,9012
福岡県,2018,インドネシア,5938,1378,624,536,3400
福岡県,2018,インド,2043,856,827,0,360
福岡県,2018,英国,11410,1837,4585,3561,1427
福岡県,2018,フランス,8683,2181,2523,2036,1943
福岡県,2018,ドイツ,7888,2177,2045,1973,1693
福岡県,2018,スペイン,355,355,0,0,0
福岡県,2018,イタリア,4002,590,875,2000,537
福岡県,2018,ロシア,2268,424,284,1195,365
福岡県,2018,カナダ,7674,452,2925,1891,2406
福岡県,2018,米国,51922,11023,14143,13260,13496
福岡県,2018,オーストラリア,12236,1857,4037,3133,3209
福岡県,2019,韓国,1319368,512392,407717,222905,176354
福岡県,2019,中国,324718,69809,80727,87323,86859
福岡県,2019,台湾,381450,90437,105229,94388,91396
福岡県,2019,香港,261293,54060,67789,69397,70047
福岡県,2019,ベトナム,26500,5999,5979,8973,5549
福岡県,2019,タイ,63058,10299,16734,11135,24890
福岡県,2019,シンガポール,25487,4049,6332,3256,11850
福岡県,2019,マレーシア,41533,5467,11008,8519,16539
福岡県,2019,フィリピン,38043,8750,10627,7030,11636
福岡県,2019,インドネシア,9100,1440,805,4215,2640
福岡県,2019,インド,1119,0,782,337,0
福岡県,2019,英国,19824,2765,4155,3188,9716
福岡県,2019,フランス,11994,661,4723,2963,3647
福岡県,2019,ドイツ,9562,2381,2795,1386,3000
福岡県,2019,スペイン,2712,370,1439,319,584
福岡県,2019,イタリア,3229,442,808,1126,853
福岡県,2019,ロシア,1532,546,0,311,675
福岡県,2019,カナダ,12128,1172,4595,1194,5167
福岡県,2019,米国,51989,9808,14456,11932,15793
福岡県,2019,オーストラリア,12275,3289,2634,1414,4938
佐賀県,2012,韓国,22223,7192,5909,4959,4163
佐賀県,2012,中国,4347,974,312,2470,591
佐賀県,2012,台湾,8363,2749,2091,1220,2303
佐賀県,2012,香港,1539,937,0,0,602
佐賀県,2012,タイ,250,0,0,250,0
佐賀県,2012,シンガポール,0,0,0,0,0
佐賀県,2012,マレーシア,0,0,0,0,0
佐賀県,2012,インド,0,0,0,0,0
佐賀県,2012,英国,204,0,204,0,0
佐賀県,2012,フランス,0,0,0,0,0
佐賀県,2012,ドイツ,1286,263,710,0,313
佐賀県,2012,ロシア,0,0,0,0,0
佐賀県,2012,カナダ,0,0,0,0,0
佐賀県,2012,米国,1088,234,278,576,0
佐賀県,2012,オーストラリア,583,0,583,0,0
佐賀県,2013,韓国,19961,8283,5809,2989,2880
佐賀県,2013,中国,3568,802,1505,897,364
佐賀県,2013,台湾,19692,333,10136,5612,3611
佐賀県,2013,香港,4709,1323,2466,0,920
佐賀県,2013,タイ,0,0,0,0,0
佐賀県,2013,シンガポール,208,0,0,208,0
佐賀県,2013,マレーシア,262,262,0,0,0
佐賀県,2013,インド,0,0,0,0,0
佐賀県,2013,英国,267,0,267,0,0
佐賀県,2013,フランス,550,0,0,550,0
佐賀県,2013,ドイツ,157,0,157,0,0
佐賀県,2013,ロシア,0,0,0,0,0
佐賀県,2013,カナダ,0,0,0,0,0
佐賀県,2013,米国,1077,0,0,756,321
佐賀県,2013,オーストラリア,621,248,373,0,0
佐賀県,2014,韓国,16023,3676,2796,5580,3971
佐賀県,2014,中国,6634,2836,1225,441,2132
佐賀県,2014,台湾,22029,6423,7571,2039,5996
佐賀県,2014,香港,1600,0,0,0,1600
佐賀県,2014,ベトナム,428,428,0,0,0
佐賀県,2014,タイ,3957,2792,1165,0,0
佐賀県,2014,シンガポール,0,0,0,0,0
佐賀県,2014,マレーシア,0,0,0,0,0
佐賀県,2014,フィリピン,470,0,0,470,0
佐賀県,2014,インドネシア,541,0,541,0,0
佐賀県,2014,インド,289,0,0,0,289
佐賀県,2014,英国,572,0,0,572,0
佐賀県,2014,フランス,1451,0,719,372,360
佐賀県,2014,ドイツ,573,0,371,0,202
佐賀県,2014,ロシア,0,0,0,0,0
佐賀県,2014,カナダ,223,0,0,0,223
佐賀県,2014,米国,2952,529,653,560,1210
佐賀県,2014,オーストラリア,4713,2386,1351,414,562
佐賀県,2015,韓国,44238,10962,6543,9983,16750
佐賀県,2015,中国,13773,3614,4893,0,5266
佐賀県,2015,台湾,17603,4369,3868,0,9366
佐賀県,2015,香港,19419,0,2902,6542,9975
佐賀県,2015,ベトナム,0,0,0,0,0
佐賀県,2015,タイ,11665,871,3599,2207,4988
佐賀県,2015,シンガポール,557,557,0,0,0
佐賀県,2015,マレーシア,246,246,0,0,0
佐賀県,2015,フィリピン,696,0,0,253,443
佐賀県,2015,インドネシア,371,0,371,0,0
佐賀県,2015,インド,0,0,0,0,0
佐賀県,2015,英国,337,337,0,0,0
佐賀県,2015,フランス,884,0,884,0,0
佐賀県,2015,ドイツ,283,283,0,0,0
佐賀県,2015,スペイン,0,0,0,0,0
佐賀県,2015,イタリア,143,0,0,0,143
佐賀県,2015,ロシア,0,0,0,0,0
佐賀県,2015,カナダ,1131,0,355,356,420
佐賀県,2015,米国,2321,586,392,1343,0
佐賀県,2015,オーストラリア,0,0,0,0,0
佐賀県,2016,韓国,64426,13909,19198,11502,19817
佐賀県,2016,中国,24884,1918,8238,11174,3554
佐賀県,2016,台湾,46879,9330,16032,11111,10406
佐賀県,2016,香港,37594,7119,13243,3667,13565
佐賀県,2016,ベトナム,998,0,0,0,998
佐賀県,2016,タイ,12977,2146,5025,666,5140
佐賀県,2016,シンガポール,7019,0,1925,577,4517
佐賀県,2016,マレーシア,0,0,0,0,0
佐賀県,2016,フィリピン,563,0,563,0,0
佐賀県,2016,インドネシア,0,0,0,0,0
佐賀県,2016,インド,0,0,0,0,0
佐賀県,2016,英国,477,0,0,0,477
佐賀県,2016,フランス,0,0,0,0,0
佐賀県,2016,ドイツ,0,0,0,0,0
佐賀県,2016,スペイン,0,0,0,0,0
佐賀県,2016,イタリア,160,0,0,0,160
佐賀県,2016,ロシア,101,101,0,0,0
佐賀県,2016,カナダ,968,0,0,0,968
佐賀県,2016,米国,4382,353,1421,408,2200
佐賀県,2016,オーストラリア,0,0,0,0,0
佐賀県,2017,韓国,64877,15482,14769,18310,16316
佐賀県,2017,中国,27666,7499,4209,10148,5810
佐賀県,2017,台湾,41727,3839,13912,9760,14216
佐賀県,2017,香港,33658,3620,6788,11178,12072
佐賀県,2017,ベトナム,0,0,0,0,0
佐賀県,2017,タイ,7058,1166,5217,675,0
佐賀県,2017,シンガポール,0,0,0,0,0
佐賀県,2017,マレーシア,0,0,0,0,0
佐賀県,2017,フィリピン,2550,449,1417,0,684
佐賀県,2017,インドネシア,0,0,0,0,0
佐賀県,2017,インド,0,0,0,0,0
佐賀県,2017,英国,448,448,0,0,0
佐賀県,2017,フランス,488,0,0,0,488
佐賀県,2017,ドイツ,1266,0,844,422,0
佐賀県,2017,スペイン,422,0,0,422,0
佐賀県,2017,イタリア,0,0,0,0,0
佐賀県,2017,ロシア,0,0,0,0,0
佐賀県,2017,カナダ,2453,445,0,451,1557
佐賀県,2017,米国,1278,0,0,1278,0
佐賀県,2017,オーストラリア,503,0,0,503,0
佐賀県,2018,韓国,175133,38483,50596,40058,45996
佐賀県,2018,中国,52966,13438,13753,15234,10541
佐賀県,2018,台湾,51395,8672,17729,15122,9872
佐賀県,2018,香港,35563,8415,9393,7288,10467
佐賀県,2018,ベトナム,785,0,0,245,540
佐賀県,2018,タイ,3668,1366,1369,0,933
佐賀県,2018,シンガポール,2318,143,184,427,1564
佐賀県,2018,マレーシア,0,0,0,0,0
佐賀県,2018,フィリピン,1678,0,671,148,859
佐賀県,2018,インドネシア,0,0,0,0,0
佐賀県,2018,インド,0,0,0,0,0
佐賀県,2018,英国,0,0,0,0,0
佐賀県,2018,フランス,277,0,137,0,140
佐賀県,2018,ドイツ,122,0,122,0,0
佐賀県,2018,スペイン,355,355,0,0,0
佐賀県,2018,イタリア,0,0,0,0,0
佐賀県,2018,ロシア,0,0,0,0,0
佐賀県,2018,カナダ,237,0,0,0,237
佐賀県,2018,米国,1514,723,373,259,159
佐賀県,2018,オーストラリア,614,0,0,0,614
佐賀県,2019,韓国,109632,51601,36276,16188,5567
佐賀県,2019,中国,57278,12484,13170,16196,15428
佐賀県,2019,台湾,65820,15398,12677,15888,21857
佐賀県,2019,香港,39916,7964,9009,9918,13025
佐賀県,2019,ベトナム,2113,707,289,726,391
佐賀県,2019,タイ,6158,1018,2529,1005,1606
佐賀県,2019,シンガポール,1638,192,497,206,743
佐賀県,2019,マレーシア,1019,0,0,0,1019
佐賀県,2019,フィリピン,302,0,0,0,302
佐賀県,2019,インドネシア,282,97,0,185,0
佐賀県,2019,インド,0,0,0,0,0
佐賀県,2019,英国,314,0,314,0,0
佐賀県,2019,フランス,304,0,150,154,0
佐賀県,2019,ドイツ,407,0,255,0,152
佐賀県,2019,スペイン,109,109,0,0,0
佐賀県,2019,イタリア,250,0,0,0,250
佐賀県,2019,ロシア,0,0,0,0,0
佐賀県,2019,カナダ,322,0,322,0,0
佐賀県,2019,米国,3600,159,1483,1294,664
佐賀県,2019,オーストラリア,828,552,0,0,276
長崎県,2012,韓国,69837,21937,14599,21158,12143
長崎県,2012,中国,9330,1298,1246,5998,788
長崎県,2012,台湾,61059,13743,17031,16468,13817
長崎県,2012,香港,7475,2812,1335,1221,2107
長崎県,2012,タイ,5526,0,1362,749,3415
長崎県,2012,シンガポール,621,0,437,184,0
長崎県,2012,マレーシア,2089,444,491,617,537
長崎県,2012,インド,139,0,139,0,0
長崎県,2012,英国,1787,205,815,0,767
長崎県,2012,フランス,1093,0,180,678,235
長崎県,2012,ドイツ,2322,263,568,865,626
長崎県,2012,ロシア,73,73,0,0,0
長崎県,2012,カナダ,2251,0,846,511,894
長崎県,2012,米国,12456,2109,3613,4323,2411
長崎県,2012,オーストラリア,2632,0,583,685,1364
長崎県,2013,韓国,90812,24095,21991,28023,16703
長崎県,2013,中国,7573,2405,3010,1794,364
長崎県,2013,台湾,103539,17626,32713,35546,17654
長崎県,2013,香港,22958,2315,7705,5580,7358
長崎県,2013,タイ,4809,660,1698,277,2174
長崎県,2013,シンガポール,5200,0,3224,0,1976
長崎県,2013,マレーシア,1375,262,399,250,464
長崎県,2013,インド,502,0,282,0,220
長崎県,2013,英国,3438,192,1335,1171,740
長崎県,2013,フランス,1455,0,340,550,565
長崎県,2013,ドイツ,2520,943,315,336,926
長崎県,2013,ロシア,225,0,0,0,225
長崎県,2013,カナダ,1660,231,465,418,546
長崎県,2013,米国,14315,2063,5450,3274,3528
長崎県,2013,オーストラリア,4316,990,1119,1290,917
長崎県,2014,韓国,80658,28487,15580,24181,12410
長崎県,2014,中国,12985,3687,3370,3086,2842
長崎県,2014,台湾,108376,24525,39368,25828,18655
長崎県,2014,香港,18421,5405,1985,6230,4801
長崎県,2014,ベトナム,1285,1285,0,0,0
長崎県,2014,タイ,12987,4188,3494,2474,2831
長崎県,2014,シンガポール,7511,1530,2552,916,2513
長崎県,2014,マレーシア,1602,683,0,0,919
長崎県,2014,フィリピン,1506,1036,0,470,0
長崎県,2014,インドネシア,891,155,541,195,0
長崎県,2014,インド,500,195,305,0,0
長崎県,2014,英国,1778,284,899,286,309
長崎県,2014,フランス,2566,0,360,1486,720
長崎県,2014,ドイツ,2226,163,928,529,606
長崎県,2014,ロシア,1064,177,455,432,0
長崎県,2014,カナダ,2477,193,1014,601,669
長崎県,2014,米国,19115,3177,5228,2240,8470
長崎県,2014,オーストラリア,9740,2386,3152,829,3373
長崎県,2015,韓国,261352,73565,51907,65942,69938
長崎県,2015,中国,31273,6626,11418,6458,6771
長崎県,2015,台湾,89416,28399,24172,17262,19583
長崎県,2015,香港,33802,1164,2902,11449,18287
長崎県,2015,ベトナム,1640,0,0,813,827
長崎県,2015,タイ,11147,1743,3599,3311,2494
長崎県,2015,シンガポール,4801,1114,0,545,3142
長崎県,2015,マレーシア,687,246,0,441,0
長崎県,2015,フィリピン,2154,577,438,253,886
長崎県,2015,インドネシア,2181,0,0,606,1575
長崎県,2015,インド,322,0,322,0,0
長崎県,2015,英国,2997,0,0,0,2997
長崎県,2015,フランス,1168,284,884,0,0
長崎県,2015,ドイツ,5531,566,2385,1429,1151
長崎県,2015,スペイン,1098,140,422,319,217
長崎県,2015,イタリア,1442,0,470,544,428
長崎県,2015,ロシア,116,0,0,0,116
長崎県,2015,カナダ,4827,787,1775,1425,840
長崎県,2015,米国,19285,3223,7049,5706,3307
長崎県,2015,オーストラリア,5197,591,3155,852,599
長崎県,2016,韓国,260889,82760,54564,70024,53541
長崎県,2016,中国,40877,8631,7209,9933,15104
長崎県,2016,台湾,97367,18660,37407,22222,19078
長崎県,2016,香港,33597,1780,14898,9168,7751
長崎県,2016,ベトナム,998,0,0,0,998
長崎県,2016,タイ,25009,6438,3769,666,14136
長崎県,2016,シンガポール,3480,1555,1925,0,0
長崎県,2016,マレーシア,761,0,761,0,0
長崎県,2016,フィリピン,6063,827,2816,1848,572
長崎県,2016,インドネシア,0,0,0,0,0
長崎県,2016,インド,164,0,0,164,0
長崎県,2016,英国,5454,878,1833,1312,1431
長崎県,2016,フランス,4139,711,535,2443,450
長崎県,2016,ドイツ,5449,719,2771,1557,402
長崎県,2016,スペイン,264,0,0,0,264
長崎県,2016,イタリア,1695,418,438,197,642
長崎県,2016,ロシア,442,202,0,110,130
長崎県,2016,カナダ,4472,399,806,847,2420
長崎県,2016,米国,26846,6705,7106,7754,5281
長崎県,2016,オーストラリア,5979,700,3198,1423,658
長崎県,2017,韓国,287499,65369,73001,71866,77263
長崎県,2017,中国,40631,20354,3157,10148,6972
長崎県,2017,台湾,94138,19194,23187,31448,20309
長崎県,2017,香港,50098,9051,11313,15650,14084
長崎県,2017,ベトナム,3929,1178,0,0,2751
長崎県,2017,タイ,15215,6994,5217,0,3004
長崎県,2017,シンガポール,5466,0,1165,666,3635
長崎県,2017,マレーシア,0,0,0,0,0
長崎県,2017,フィリピン,4748,897,709,1089,2053
長崎県,2017,インドネシア,1367,0,0,0,1367
長崎県,2017,インド,0,0,0,0,0
長崎県,2017,英国,4437,896,1031,969,1541
長崎県,2017,フランス,2637,0,1074,1075,488
長崎県,2017,ドイツ,4605,0,1266,844,2495
長崎県,2017,スペイン,1711,155,289,1267,0
長崎県,2017,イタリア,994,111,376,0,507
長崎県,2017,ロシア,337,0,162,0,175
長崎県,2017,カナダ,4066,445,1027,0,2594
長崎県,2017,米国,26891,5094,6952,8091,6754
長崎県,2017,オーストラリア,9401,731,619,1510,6541
長崎県,2018,韓国,229526,61433,48295,56992,62806
長崎県,2018,中国,52719,13801,7940,22338,8640
長崎県,2018,台湾,106307,27727,28847,31144,18589
長崎県,2018,香港,48706,11306,13116,12688,11596
長崎県,2018,ベトナム,3587,562,2058,245,722
長崎県,2018,タイ,9459,2255,3240,835,3129
長崎県,2018,シンガポール,5609,883,1420,427,2879
長崎県,2018,マレーシア,714,0,0,0,714
長崎県,2018,フィリピン,2997,659,440,1039,859
長崎県,2018,インドネシア,932,288,0,456,188
長崎県,2018,インド,271,0,271,0,0
長崎県,2018,英国,3430,313,1239,1045,833
長崎県,2018,フランス,5033,898,583,2080,1472
長崎県,2018,ドイツ,1748,250,488,374,636
長崎県,2018,スペイン,460,0,0,460,0
長崎県,2018,イタリア,975,0,438,0,537
長崎県,2018,ロシア,0,0,0,0,0
長崎県,2018,カナダ,3900,455,1158,257,2030
長崎県,2018,米国,25419,5925,9642,5277,4575
長崎県,2018,オーストラリア,4921,701,1534,1158,1528
長崎県,2019,韓国,155518,72271,54419,21606,7222
長崎県,2019,中国,40883,7115,10214,13917,9637
長崎県,2019,台湾,104251,27325,27141,25006,24779
長崎県,2019,香港,53259,9963,14898,14008,14390
長崎県,2019,ベトナム,2220,382,761,363,714
長崎県,2019,タイ,8451,339,4100,1372,2640
長崎県,2019,シンガポール,5290,1191,1729,249,2121
長崎県,2019,マレーシア,4047,746,882,811,1608
長崎県,2019,フィリピン,6289,2524,1569,359,1837
長崎県,2019,インドネシア,392,209,183,0,0
長崎県,2019,インド,476,0,476,0,0
長崎県,2019,英国,5221,602,2875,487,1257
長崎県,2019,フランス,3431,392,997,308,1734
長崎県,2019,ドイツ,3598,686,1534,732,646
長崎県,2019,スペイン,998,370,468,0,160
長崎県,2019,イタリア,725,263,0,266,196
長崎県,2019,ロシア,338,0,0,0,338
長崎県,2019,カナダ,5296,501,1954,445,2396
長崎県,2019,米国,25012,3314,9149,5547,7002
長崎県,2019,オーストラリア,10992,732,5779,1639,2842
熊本県,2012,韓国,167633,48908,49357,21488,47880
熊本県,2012,中国,9921,3570,623,4940,788
熊本県,2012,台湾,59473,9391,13744,14333,22005
熊本県,2012,香港,9700,3515,1335,2442,2408
熊本県,2012,タイ,5797,361,545,1248,3643
熊本県,2012,シンガポール,922,238,219,184,281
熊本県,2012,マレーシア,474,0,0,206,268
熊本県,2012,インド,341,115,0,118,108
熊本県,2012,英国,1217,411,407,207,192
熊本県,2012,フランス,2282,0,899,678,705
熊本県,2012,ドイツ,1278,263,426,432,157
熊本県,2012,ロシア,452,363,0,0,89
熊本県,2012,カナダ,2518,0,423,1023,1072
熊本県,2012,米国,6195,1640,1668,1441,1446
熊本県,2012,オーストラリア,1997,0,291,342,1364
熊本県,2013,韓国,226950,74544,58503,47827,46076
熊本県,2013,中国,13230,2405,4265,5831,729
熊本県,2013,台湾,140696,21284,32713,39755,46944
熊本県,2013,香港,40102,3969,14794,10302,11037
熊本県,2013,タイ,5627,1320,2122,554,1631
熊本県,2013,シンガポール,3938,0,2149,208,1581
熊本県,2013,マレーシア,2461,0,1997,0,464
熊本県,2013,インド,0,0,0,0,0
熊本県,2013,英国,1420,192,267,468,493
熊本県,2013,フランス,2238,378,1020,275,565
熊本県,2013,ドイツ,1766,377,0,0,1389
熊本県,2013,ロシア,257,107,0,0,150
熊本県,2013,カナダ,1488,0,233,1255,0
熊本県,2013,米国,5281,516,1147,2015,1603
熊本県,2013,オーストラリア,3657,990,1492,258,917
熊本県,2014,韓国,193508,71677,29163,46502,46166
熊本県,2014,中国,24831,5672,7046,7495,4618
熊本県,2014,台湾,146498,29196,50724,31266,35312
熊本県,2014,香港,35177,5405,7279,9691,12802
熊本県,2014,ベトナム,1481,857,624,0,0
熊本県,2014,タイ,11836,2094,1165,4330,4247
熊本県,2014,シンガポール,8576,1530,2552,305,4189
熊本県,2014,マレーシア,1370,910,0,0,460
熊本県,2014,フィリピン,815,345,0,470,0
熊本県,2014,インドネシア,1162,621,541,0,0
熊本県,2014,インド,0,0,0,0,0
熊本県,2014,英国,1527,0,599,0,928
熊本県,2014,フランス,3211,273,360,1858,720
熊本県,2014,ドイツ,1169,0,186,176,807
熊本県,2014,ロシア,444,0,228,216,0
熊本県,2014,カナダ,2029,193,811,802,223
熊本県,2014,米国,4586,2118,653,0,1815
熊本県,2014,オーストラリア,3632,1193,901,414,1124
熊本県,2015,韓国,219682,68937,50162,31526,69057
熊本県,2015,中国,57544,12047,19573,16144,9780
熊本県,2015,台湾,165160,42234,39642,38159,45125
熊本県,2015,香港,72306,5821,20313,22897,23275
熊本県,2015,ベトナム,2453,0,0,1626,827
熊本県,2015,タイ,20365,2614,5998,5518,6235
熊本県,2015,シンガポール,8082,1114,1709,545,4714
熊本県,2015,マレーシア,522,0,302,220,0
熊本県,2015,フィリピン,985,289,0,253,443
熊本県,2015,インドネシア,1718,233,0,303,1182
熊本県,2015,インド,269,123,0,0,146
熊本県,2015,英国,2265,337,1500,0,428
熊本県,2015,フランス,3937,0,2209,897,831
熊本県,2015,ドイツ,3142,0,2044,714,384
熊本県,2015,スペイン,1239,140,563,319,217
熊本県,2015,イタリア,615,95,235,0,285
熊本県,2015,ロシア,107,0,107,0,0
熊本県,2015,カナダ,2816,262,1065,1069,420
熊本県,2015,米国,7652,1172,1958,2685,1837
熊本県,2015,オーストラリア,1641,591,451,0,599
熊本県,2016,韓国,149799,93887,16672,14208,25032
熊本県,2016,中国,41622,18221,6179,7449,9773
熊本県,2016,台湾,107506,45718,7481,22222,32085
熊本県,2016,香港,40372,19577,0,9168,11627
熊本県,2016,ベトナム,2491,0,2491,0,0
熊本県,2016,タイ,17539,5365,2512,666,8996
熊本県,2016,シンガポール,2469,0,963,0,1506
熊本県,2016,マレーシア,1101,721,380,0,0
熊本県,2016,フィリピン,722,414,0,308,0
熊本県,2016,インドネシア,0,0,0,0,0
熊本県,2016,インド,214,0,214,0,0
熊本県,2016,英国,895,0,458,437,0
熊本県,2016,フランス,3216,355,535,977,1349
熊本県,2016,ドイツ,1180,0,0,778,402
熊本県,2016,スペイン,264,0,0,0,264
熊本県,2016,イタリア,369,209,0,0,160
熊本県,2016,ロシア,439,101,208,0,130
熊本県,2016,カナダ,827,0,403,424,0
熊本県,2016,米国,6719,2117,2842,0,1760
熊本県,2016,オーストラリア,700,700,0,0,0
熊本県,2017,韓国,177251,50747,37133,27465,61906
熊本県,2017,中国,70814,11784,15783,18846,24401
熊本県,2017,台湾,172474,41267,48693,52051,30463
熊本県,2017,香港,110177,23533,29413,29064,28167
熊本県,2017,ベトナム,1178,1178,0,0,0
熊本県,2017,タイ,12395,5828,5217,1350,0
熊本県,2017,シンガポール,12607,0,5823,1331,5453
熊本県,2017,マレーシア,2414,425,437,276,1276
熊本県,2017,フィリピン,1866,449,1417,0,0
熊本県,2017,インドネシア,0,0,0,0,0
熊本県,2017,インド,412,0,227,0,185
熊本県,2017,英国,0,0,0,0,0
熊本県,2017,フランス,1935,373,1074,0,488
熊本県,2017,ドイツ,3779,0,1266,1265,1248
熊本県,2017,スペイン,866,155,289,422,0
熊本県,2017,イタリア,545,0,376,0,169
熊本県,2017,ロシア,0,0,0,0,0
熊本県,2017,カナダ,1477,445,513,0,519
熊本県,2017,米国,6959,392,2139,2981,1447
熊本県,2017,オーストラリア,1956,0,0,503,1453
熊本県,2018,韓国,156306,50052,38421,23339,44494
熊本県,2018,中国,86376,24804,11076,30689,19807
熊本県,2018,台湾,183455,39959,50713,52631,40152
熊本県,2018,香港,106525,25831,27287,25400,28007
熊本県,2018,ベトナム,2466,643,290,1271,262
熊本県,2018,タイ,10992,2993,3811,967,3221
熊本県,2018,シンガポール,8941,1167,2104,940,4730
熊本県,2018,マレーシア,553,0,553,0,0
熊本県,2018,フィリピン,1552,436,418,305,393
熊本県,2018,インドネシア,1081,160,340,0,581
熊本県,2018,インド,826,0,0,466,360
熊本県,2018,英国,2313,313,622,682,696
熊本県,2018,フランス,3115,738,1255,417,705
熊本県,2018,ドイツ,3238,669,1210,508,851
熊本県,2018,スペイン,431,0,0,0,431
熊本県,2018,イタリア,590,590,0,0,0
熊本県,2018,ロシア,518,0,0,518,0
熊本県,2018,カナダ,1197,137,912,148,0
熊本県,2018,米国,9033,1274,3282,2453,2024
熊本県,2018,オーストラリア,2459,91,1087,459,822
熊本県,2019,韓国,120891,46730,38811,20785,14565
熊本県,2019,中国,93666,17224,23691,28604,24147
熊本県,2019,台湾,188658,46153,50231,43895,48379
熊本県,2019,香港,120998,27978,29745,31074,32201
熊本県,2019,ベトナム,5186,1088,578,2986,534
熊本県,2019,タイ,15639,1583,4739,2676,6641
熊本県,2019,シンガポール,8868,1197,3030,136,4505
熊本県,2019,マレーシア,11282,389,2311,0,8582
熊本県,2019,フィリピン,2672,1391,950,331,0
熊本県,2019,インドネシア,1749,0,0,0,1749
熊本県,2019,インド,126,0,126,0,0
熊本県,2019,英国,2876,594,173,240,1869
熊本県,2019,フランス,3010,134,1718,308,850
熊本県,2019,ドイツ,3591,0,1417,590,1584
熊本県,2019,スペイン,462,0,38,0,424
熊本県,2019,イタリア,254,0,113,0,141
熊本県,2019,ロシア,675,0,0,0,675
熊本県,2019,カナダ,2081,223,528,0,1330
熊本県,2019,米国,9312,3490,1848,1239,2735
熊本県,2019,オーストラリア,3562,417,1473,529,1143
大分県,2012,韓国,221530,61495,56309,42315,61411
大分県,2012,中国,5915,2272,935,2117,591
大分県,2012,台湾,49841,10307,14640,11589,13305
大分県,2012,香港,7005,3749,534,916,1806
大分県,2012,タイ,4786,1263,1907,250,1366
大分県,2012,シンガポール,1359,238,656,184,281
大分県,2012,マレーシア,666,666,0,0,0
大分県,2012,インド,417,0,417,0,0
大分県,2012,英国,986,0,204,207,575
大分県,2012,フランス,1236,0,540,226,470
大分県,2012,ドイツ,1186,0,284,432,470
大分県,2012,ロシア,162,73,0,0,89
大分県,2012,カナダ,1252,438,635,0,179
大分県,2012,米国,3318,703,834,576,1205
大分県,2012,オーストラリア,1797,0,1456,0,341
大分県,2013,韓国,314838,104663,90452,68751,50972
大分県,2013,中国,6082,802,3010,449,1821
大分県,2013,台湾,101065,20287,24419,15434,40925
大分県,2013,香港,39493,2646,10787,8585,17475
大分県,2013,タイ,11351,1650,4245,1107,4349
大分県,2013,シンガポール,3938,0,2149,208,1581
大分県,2013,マレーシア,3055,0,1198,0,1857
大分県,2013,インド,94,0,0,94,0
大分県,2013,英国,1388,192,0,703,493
大分県,2013,フランス,1311,189,0,275,847
大分県,2013,ドイツ,1595,0,629,503,463
大分県,2013,ロシア,693,0,618,0,75
大分県,2013,カナダ,1011,0,465,0,546
大分県,2013,米国,3220,0,861,756,1603
大分県,2013,オーストラリア,2102,248,373,258,1223
大分県,2014,韓国,343622,115327,57128,82309,88858
大分県,2014,中国,16883,3971,4595,4409,3908
大分県,2014,台湾,111757,23357,37853,29227,21320
大分県,2014,香港,32287,6006,7941,5538,12802
大分県,2014,ベトナム,1404,857,0,547,0
大分県,2014,タイ,17906,5584,2329,4330,5663
大分県,2014,シンガポール,9537,1530,1531,611,5865
大分県,2014,マレーシア,2024,910,0,654,460
大分県,2014,フィリピン,345,345,0,0,0
